algo,seed,step,episode_return
ppo,1,804,-23.1
ppo,1,805,-10.0
ppo,1,806,-43.2
ppo,1,808,-53.7
ppo,1,809,-10.0
ppo,1,810,-48.9
ppo,1,815,-10.0
ppo,1,816,-10.0
ppo,1,817,-10.0
ppo,1,819,-30.6
ppo,1,820,-10.0
ppo,1,821,-38.4
ppo,1,824,-36.3
ppo,1,825,-10.0
ppo,1,826,-10.0
ppo,1,827,-10.0
ppo,1,831,-10.0
ppo,1,832,-10.0
ppo,1,833,-48.9
ppo,1,834,-85.5
ppo,1,836,-10.0
ppo,1,837,-10.0
ppo,1,838,-69.6
ppo,1,839,-10.0
ppo,1,840,-38.7
ppo,1,841,-10.0
ppo,1,843,-10.0
ppo,1,844,-10.0
ppo,1,845,-56.7
ppo,1,846,-10.0
ppo,1,847,-44.4
ppo,1,848,-10.0
ppo,1,849,-10.0
ppo,1,850,-10.0
ppo,1,851,-44.4
ppo,1,854,-48.0
ppo,1,855,-10.0
ppo,1,856,-10.0
ppo,1,858,-67.2
ppo,1,859,-54.0
ppo,1,861,-10.0
ppo,1,862,-10.0
ppo,1,863,-10.0
ppo,1,865,-10.0
ppo,1,866,-45.3
ppo,1,867,-10.0
ppo,1,868,-30.6
ppo,1,869,-10.0
ppo,1,870,-10.0
ppo,1,871,-45.0
ppo,1,872,-39.0
ppo,1,874,-10.0
ppo,1,875,-10.0
ppo,1,876,-10.0
ppo,1,879,-61.8
ppo,1,880,-30.6
ppo,1,881,-67.5
ppo,1,882,-10.0
ppo,1,884,-33.9
ppo,1,885,-10.0
ppo,1,888,-10.0
ppo,1,891,-10.0
ppo,1,892,-67.2
ppo,1,893,-10.0
ppo,1,894,-44.1
ppo,1,895,-10.0
ppo,1,896,-46.8
ppo,1,897,-40.2
ppo,1,898,-28.8
ppo,1,899,-48.9
ppo,1,901,-45.0
ppo,1,902,-44.4
ppo,1,904,-61.2
ppo,1,905,-85.5
ppo,1,911,-10.0
ppo,1,912,-28.8
ppo,1,913,-10.0
ppo,1,915,-66.9
ppo,1,916,-23.1
ppo,1,917,-10.0
ppo,1,918,-25.8
ppo,1,919,-10.0
ppo,1,926,-10.0
ppo,1,927,-10.0
ppo,1,929,-44.1
ppo,1,933,-47.7
ppo,1,935,-10.0
ppo,1,937,-64.5
ppo,1,938,-10.0
ppo,1,939,-48.9
ppo,1,941,-30.3
ppo,1,942,-10.0
ppo,1,943,-10.0
ppo,1,944,-47.4
ppo,1,945,-62.4
ppo,1,946,-43.2
ppo,1,949,-10.0
ppo,1,950,-38.1
ppo,1,951,-45.3
ppo,1,952,-87.0
ppo,1,956,-10.0
ppo,1,958,-10.0
ppo,1,959,-40.2
ppo,1,961,-35.4
ppo,1,962,-42.3
ppo,1,963,-33.6
ppo,1,964,-35.7
ppo,1,966,-48.9
ppo,1,967,-41.1
ppo,1,969,-10.0
ppo,1,970,-10.0
ppo,1,971,-10.0
ppo,1,972,-65.4
ppo,1,973,-10.0
ppo,1,975,-10.0
ppo,1,976,-46.8
ppo,1,977,-29.7
ppo,1,978,-49.2
ppo,1,979,-34.2
ppo,1,980,-10.0
ppo,1,982,-10.0
ppo,1,983,-10.0
ppo,1,984,-10.0
ppo,1,985,-54.9
ppo,1,986,-10.0
ppo,1,987,-10.0
ppo,1,990,-10.0
ppo,1,992,-10.0
ppo,1,993,-10.0
ppo,1,996,-35.1
ppo,1,997,-53.4
ppo,1,1001,-10.0
ppo,1,1002,-10.0
ppo,1,1003,-10.0
ppo,1,1005,-56.4
ppo,1,1007,-10.0
ppo,1,1009,-64.5
ppo,1,1010,-10.0
ppo,1,1012,-42.9
ppo,1,1013,-10.0
ppo,1,1017,-36.0
ppo,1,1018,-10.0
ppo,1,1023,-10.0
ppo,1,1024,-10.0
ppo,1,1025,-53.7
ppo,1,1029,-42.3
ppo,1,1030,-10.0
ppo,1,1031,-35.7
ppo,1,1033,-42.9
ppo,1,1034,-44.7
ppo,1,1037,-53.4
ppo,1,1038,-10.0
ppo,1,1040,-42.3
ppo,1,1043,-24.6
ppo,1,1044,-45.3
ppo,1,1045,-43.5
ppo,1,1046,-54.0
ppo,1,1049,-10.0
ppo,1,1050,-10.0
ppo,1,1051,-10.0
ppo,1,1052,-87.0
ppo,1,1054,-10.0
ppo,1,1055,-48.6
ppo,1,1057,-48.3
ppo,1,1058,-10.0
ppo,1,1059,-10.0
ppo,1,1061,-42.9
ppo,1,1062,-48.9
ppo,1,1065,-10.0
ppo,1,1066,-48.6
ppo,1,1067,-42.9
ppo,1,1068,-44.1
ppo,1,1069,-10.0
ppo,1,1070,-10.0
ppo,1,1074,-43.2
ppo,1,1076,-31.8
ppo,1,1078,-10.0
ppo,1,1081,-48.0
ppo,1,1082,-64.8
ppo,1,1083,-10.0
ppo,1,1084,-10.0
ppo,1,1085,-56.7
ppo,1,1086,-10.0
ppo,1,1087,-42.0
ppo,1,1089,-10.0
ppo,1,1091,-10.0
ppo,1,1092,-31.2
ppo,1,1093,-10.0
ppo,1,1094,-78.6
ppo,1,1097,-31.5
ppo,1,1098,-67.5
ppo,1,1099,-10.0
ppo,1,1100,-32.1
ppo,1,1101,-35.1
ppo,1,1102,-42.3
ppo,1,1103,-10.0
ppo,1,1104,-10.0
ppo,1,1106,-85.2
ppo,1,1108,-10.0
ppo,1,1109,-10.0
ppo,1,1110,-10.0
ppo,1,1112,-61.8
ppo,1,1113,-43.2
ppo,1,1114,-10.0
ppo,1,1116,-31.8
ppo,1,1117,-85.5
ppo,1,1120,-10.0
ppo,1,1121,-62.4
ppo,1,1122,-46.8
ppo,1,1123,-31.5
ppo,1,1125,-33.3
ppo,1,1126,-28.8
ppo,1,1128,-45.0
ppo,1,1129,-41.1
ppo,1,1133,-24.9
ppo,1,1134,-61.8
ppo,1,1137,-64.2
ppo,1,1138,-87.0
ppo,1,1140,-10.0
ppo,1,1141,-10.0
ppo,1,1142,-69.6
ppo,1,1143,-40.2
ppo,1,1144,-10.0
ppo,1,1146,-10.0
ppo,1,1148,-10.0
ppo,1,1149,-10.0
ppo,1,1150,-10.0
ppo,1,1151,-30.6
ppo,1,1152,-10.0
ppo,1,1153,-10.0
ppo,1,1154,-10.0
ppo,1,1155,-42.9
ppo,1,1156,-10.0
ppo,1,1157,-10.0
ppo,1,1158,-10.0
ppo,1,1159,-69.6
ppo,1,1161,-10.0
ppo,1,1162,-67.5
ppo,1,1163,-54.0
ppo,1,1164,-10.0
ppo,1,1166,-10.0
ppo,1,1170,-10.0
ppo,1,1171,-23.1
ppo,1,1173,-47.4
ppo,1,1175,-10.0
ppo,1,1176,-10.0
ppo,1,1177,-10.0
ppo,1,1178,-40.2
ppo,1,1179,-10.0
ppo,1,1180,-10.0
ppo,1,1181,-48.9
ppo,1,1182,-49.5
ppo,1,1183,-10.0
ppo,1,1184,-10.0
ppo,1,1185,-10.0
ppo,1,1187,-46.8
ppo,1,1188,-10.0
ppo,1,1189,-38.4
ppo,1,1190,-10.0
ppo,1,1192,-10.0
ppo,1,1193,-45.3
ppo,1,1194,-10.0
ppo,1,1195,-10.0
ppo,1,1197,-44.4
ppo,1,1203,-32.7
ppo,1,1206,-46.8
ppo,1,1208,-10.0
ppo,1,1209,-10.0
ppo,1,1211,-45.0
ppo,1,1212,-10.0
ppo,1,1215,-10.0
ppo,1,1216,-10.0
ppo,1,1217,-10.0
ppo,1,1220,-31.5
ppo,1,1223,-48.9
ppo,1,1226,-38.1
ppo,1,1227,-32.1
ppo,1,1228,-67.2
ppo,1,1229,-31.5
ppo,1,1230,-10.0
ppo,1,1231,-10.0
ppo,1,1232,-10.0
ppo,1,1233,-10.0
ppo,1,1234,-42.9
ppo,1,1235,-10.0
ppo,1,1239,-66.3
ppo,1,1240,-51.3
ppo,1,1241,-10.0
ppo,1,1242,-10.0
ppo,1,1243,-54.0
ppo,1,1244,-10.0
ppo,1,1246,-10.0
ppo,1,1248,-10.0
ppo,1,1251,-10.0
ppo,1,1254,-37.5
ppo,1,1255,-25.8
ppo,1,1256,-65.4
ppo,1,1257,-23.1
ppo,1,1259,-93.0
ppo,1,1260,-44.1
ppo,1,1261,-10.0
ppo,1,1264,-10.0
ppo,1,1265,-10.0
ppo,1,1266,-10.0
ppo,1,1267,-10.0
ppo,1,1268,-33.6
ppo,1,1269,-54.9
ppo,1,1270,-10.0
ppo,1,1271,-48.6
ppo,1,1272,-44.1
ppo,1,1273,-10.0
ppo,1,1274,-10.0
ppo,1,1275,-41.1
ppo,1,1276,-10.0
ppo,1,1277,-61.8
ppo,1,1278,-40.2
ppo,1,1279,-47.4
ppo,1,1281,-47.1
ppo,1,1282,-10.0
ppo,1,1283,-31.5
ppo,1,1284,-10.0
ppo,1,1286,-10.0
ppo,1,1289,-10.0
ppo,1,1290,-10.0
ppo,1,1291,-10.0
ppo,1,1292,-10.0
ppo,1,1293,-30.6
ppo,1,1295,-41.1
ppo,1,1297,-25.5
ppo,1,1298,-10.0
ppo,1,1299,-10.0
ppo,1,1300,-10.0
ppo,1,1301,-10.0
ppo,1,1302,-10.0
ppo,1,1303,-56.7
ppo,1,1304,-38.4
ppo,1,1305,-10.0
ppo,1,1306,-10.0
ppo,1,1309,-38.1
ppo,1,1310,-64.8
ppo,1,1311,-10.0
ppo,1,1312,-40.2
ppo,1,1313,-10.0
ppo,1,1315,-10.0
ppo,1,1317,-38.4
ppo,1,1319,-40.8
ppo,1,1321,-10.0
ppo,1,1322,-10.0
ppo,1,1323,-67.2
ppo,1,1324,-10.0
ppo,1,1325,-46.8
ppo,1,1326,-10.0
ppo,1,1327,-87.0
ppo,1,1328,-36.9
ppo,1,1329,-68.1
ppo,1,1330,-40.2
ppo,1,1332,-10.0
ppo,1,1334,-53.4
ppo,1,1336,-10.0
ppo,1,1338,-10.0
ppo,1,1340,-10.0
ppo,1,1341,-49.5
ppo,1,1342,-47.4
ppo,1,1344,-42.6
ppo,1,1346,-10.0
ppo,1,1348,-10.0
ppo,1,1349,-42.0
ppo,1,1351,-53.7
ppo,1,1352,-35.7
ppo,1,1353,-46.8
ppo,1,1354,-10.0
ppo,1,1355,-32.1
ppo,1,1358,-10.0
ppo,1,1360,-25.5
ppo,1,1361,-42.3
ppo,1,1362,-10.0
ppo,1,1363,-67.5
ppo,1,1364,-61.8
ppo,1,1365,-48.6
ppo,1,1366,-53.7
ppo,1,1367,-10.0
ppo,1,1369,-24.9
ppo,1,1370,-33.6
ppo,1,1373,-10.0
ppo,1,1375,-45.0
ppo,1,1376,-10.0
ppo,1,1377,-10.0
ppo,1,1379,-10.0
ppo,1,1380,-10.0
ppo,1,1381,-48.6
ppo,1,1382,-10.0
ppo,1,1384,-10.0
ppo,1,1385,-10.0
ppo,1,1387,-39.9
ppo,1,1388,-10.0
ppo,1,1391,-10.0
ppo,1,1392,-10.0
ppo,1,1393,-48.6
ppo,1,1394,-10.0
ppo,1,1396,-42.9
ppo,1,1398,-10.0
ppo,1,1401,-10.0
ppo,1,1403,-10.0
ppo,1,1405,-10.0
ppo,1,1407,-56.4
ppo,1,1408,-10.0
ppo,1,1409,-49.8
ppo,1,1410,-10.0
ppo,1,1412,-24.9
ppo,1,1413,-10.0
ppo,1,1414,-25.2
ppo,1,1417,-92.7
ppo,1,1418,-51.3
ppo,1,1419,-10.0
ppo,1,1420,-42.9
ppo,1,1421,-53.4
ppo,1,1422,-10.0
ppo,1,1423,-10.0
ppo,1,1424,-30.9
ppo,1,1425,-10.0
ppo,1,1426,-43.5
ppo,1,1427,-53.7
ppo,1,1430,-10.0
ppo,1,1431,-10.0
ppo,1,1434,-70.2
ppo,1,1435,-25.8
ppo,1,1437,-10.0
ppo,1,1442,-10.0
ppo,1,1443,-44.4
ppo,1,1445,-10.0
ppo,1,1446,-38.4
ppo,1,1447,-28.8
ppo,1,1448,-67.5
ppo,1,1449,-10.0
ppo,1,1450,-42.0
ppo,1,1451,-68.1
ppo,1,1455,-10.0
ppo,1,1456,-10.0
ppo,1,1458,-10.0
ppo,1,1459,-10.0
ppo,1,1460,-49.8
ppo,1,1461,-28.8
ppo,1,1462,-10.0
ppo,1,1464,-56.4
ppo,1,1465,-25.8
ppo,1,1467,-10.0
ppo,1,1468,-10.0
ppo,1,1469,-41.1
ppo,1,1471,-30.9
ppo,1,1472,-10.0
ppo,1,1478,-10.0
ppo,1,1479,-40.2
ppo,1,1480,-38.7
ppo,1,1481,-65.4
ppo,1,1483,-10.0
ppo,1,1487,-10.0
ppo,1,1488,-44.4
ppo,1,1489,-68.1
ppo,1,1490,-10.0
ppo,1,1491,-30.9
ppo,1,1492,-10.0
ppo,1,1493,-51.3
ppo,1,1494,-10.0
ppo,1,1496,-10.0
ppo,1,1498,-10.0
ppo,1,1499,-10.0
ppo,1,1501,-10.0
ppo,1,1502,-31.2
ppo,1,1503,-42.0
ppo,1,1505,-10.0
ppo,1,1506,-10.0
ppo,1,1507,-10.0
ppo,1,1509,-10.0
ppo,1,1510,-38.7
ppo,1,1511,-32.1
ppo,1,1512,-10.0
ppo,1,1516,-44.1
ppo,1,1517,-35.7
ppo,1,1518,-10.0
ppo,1,1519,-10.0
ppo,1,1520,-10.0
ppo,1,1521,-10.0
ppo,1,1522,-48.6
ppo,1,1525,-53.4
ppo,1,1526,-10.0
ppo,1,1527,-41.1
ppo,1,1529,-10.0
ppo,1,1531,-10.0
ppo,1,1532,-61.8
ppo,1,1533,-85.5
ppo,1,1534,-10.0
ppo,1,1536,-10.0
ppo,1,1541,-33.3
ppo,1,1542,-38.7
ppo,1,1543,-49.5
ppo,1,1545,-31.8
ppo,1,1547,-10.0
ppo,1,1548,-46.8
ppo,1,1549,-10.0
ppo,1,1550,-32.1
ppo,1,1551,-10.0
ppo,1,1552,-43.2
ppo,1,1553,-10.0
ppo,1,1555,-35.4
ppo,1,1556,-10.0
ppo,1,1557,-35.7
ppo,1,1559,-10.0
ppo,1,1561,-28.5
ppo,1,1566,-10.0
ppo,1,1568,-10.0
ppo,1,1569,-10.0
ppo,1,1570,-10.0
ppo,1,1571,-10.0
ppo,1,1573,-34.8
ppo,1,1574,-10.0
ppo,1,1575,-10.0
ppo,1,1576,-93.3
ppo,1,1577,-41.1
ppo,1,1578,-10.0
ppo,1,1579,-10.0
ppo,1,1580,-10.0
ppo,1,1581,-10.0
ppo,1,1582,-10.0
ppo,1,1583,-10.0
ppo,1,1584,-10.0
ppo,1,1588,-43.5
ppo,1,1589,-44.7
ppo,1,1590,-10.0
ppo,1,1591,-69.6
ppo,1,1592,-10.0
ppo,1,1593,-45.3
ppo,1,1594,-54.0
ppo,1,1595,-10.0
ppo,1,1596,-44.4
ppo,1,1597,-10.0
ppo,1,1598,-43.2
ppo,1,1599,-10.0
ppo,1,1600,-10.0
ppo,1,1602,-61.8
ppo,1,1604,-40.8
ppo,1,1605,-10.0
ppo,1,1606,-10.0
ppo,1,1607,-10.0
ppo,1,1609,-53.4
ppo,1,1611,-44.1
ppo,1,1613,-56.4
ppo,1,1614,-48.6
ppo,1,1615,-48.6
ppo,1,1616,-10.0
ppo,1,1617,-10.0
ppo,1,1618,-10.0
ppo,1,1621,-44.7
ppo,1,1622,-10.0
ppo,1,1624,-31.2
ppo,1,1629,-33.9
ppo,1,1630,-10.0
ppo,1,1632,-10.0
ppo,1,1633,-10.0
ppo,1,1634,-10.0
ppo,1,1636,-10.0
ppo,1,1637,-10.0
ppo,1,1639,-10.0
ppo,1,1641,-42.9
ppo,1,1642,-10.0
ppo,1,1643,-72.6
ppo,1,1644,-10.0
ppo,1,1645,-10.0
ppo,1,1646,-53.4
ppo,1,1647,-10.0
ppo,1,1649,-49.2
ppo,1,1650,-10.0
ppo,1,1652,-56.4
ppo,1,1653,-45.3
ppo,1,1654,-10.0
ppo,1,1655,-43.2
ppo,1,1656,-33.6
ppo,1,1659,-10.0
ppo,1,1662,-10.0
ppo,1,1666,-28.8
ppo,1,1667,-10.0
ppo,1,1668,-62.4
ppo,1,1669,-42.3
ppo,1,1670,-45.0
ppo,1,1671,-67.5
ppo,1,1672,-10.0
ppo,1,1673,-93.3
ppo,1,1674,-10.0
ppo,1,1675,-10.0
ppo,1,1676,-10.0
ppo,1,1678,-10.0
ppo,1,1679,-10.0
ppo,1,1680,-10.0
ppo,1,1681,-10.0
ppo,1,1682,-10.0
ppo,1,1683,-10.0
ppo,1,1685,-51.0
ppo,1,1686,-10.0
ppo,1,1687,-10.0
ppo,1,1689,-42.0
ppo,1,1692,-35.7
ppo,1,1693,-10.0
ppo,1,1696,-10.0
ppo,1,1698,-22.8
ppo,1,1701,-10.0
ppo,1,1702,-48.6
ppo,1,1704,-10.0
ppo,1,1707,-10.0
ppo,1,1708,-10.0
ppo,1,1709,-10.0
ppo,1,1710,-10.0
ppo,1,1712,-10.0
ppo,1,1713,-10.0
ppo,1,1717,-48.3
ppo,1,1718,-42.6
ppo,1,1720,-10.0
ppo,1,1721,-43.5
ppo,1,1722,-32.1
ppo,1,1724,-10.0
ppo,1,1726,-10.0
ppo,1,1727,-67.2
ppo,1,1728,-35.7
ppo,1,1732,-10.0
ppo,1,1733,-38.1
ppo,1,1736,-48.0
ppo,1,1738,-10.0
ppo,1,1739,-10.0
ppo,1,1740,-69.6
ppo,1,1741,-44.7
ppo,1,1742,-40.2
ppo,1,1743,-30.6
ppo,1,1744,-34.5
ppo,1,1746,-38.4
ppo,1,1747,-64.8
ppo,1,1748,-10.0
ppo,1,1749,-10.0
ppo,1,1750,-10.0
ppo,1,1751,-10.0
ppo,1,1756,-10.0
ppo,1,1757,-40.2
ppo,1,1758,-47.4
ppo,1,1760,-10.0
ppo,1,1761,-68.1
ppo,1,1762,-44.1
ppo,1,1763,-10.0
ppo,1,1764,-32.1
ppo,1,1765,-10.0
ppo,1,1766,-10.0
ppo,1,1767,-10.0
ppo,1,1768,-43.2
ppo,1,1769,-10.0
ppo,1,1770,-93.3
ppo,1,1771,-68.1
ppo,1,1772,-10.0
ppo,1,1773,-10.0
ppo,1,1774,-32.1
ppo,1,1776,-44.1
ppo,1,1777,-23.1
ppo,1,1779,-49.2
ppo,1,1780,-10.0
ppo,1,1781,-31.5
ppo,1,1782,-41.4
ppo,1,1783,-10.0
ppo,1,1784,-54.0
ppo,1,1785,-46.8
ppo,1,1786,-10.0
ppo,1,1788,-10.0
ppo,1,1789,-10.0
ppo,1,1790,-54.9
ppo,1,1792,-10.0
ppo,1,1793,-10.0
ppo,1,1794,-39.0
ppo,1,1796,-10.0
ppo,1,1798,-10.0
ppo,1,1799,-10.0
ppo,1,1800,-10.0
ppo,1,1801,-10.0
ppo,1,1805,-10.0
ppo,1,1808,-10.0
ppo,1,1810,-10.0
ppo,1,1812,-48.3
ppo,1,1815,-24.6
ppo,1,1817,-10.0
ppo,1,1819,-10.0
ppo,1,1821,-44.7
ppo,1,1822,-31.2
ppo,1,1823,-10.0
ppo,1,1825,-10.0
ppo,1,1826,-35.7
ppo,1,1827,-10.0
ppo,1,1828,-10.0
ppo,1,1830,-10.0
ppo,1,1833,-53.1
ppo,1,1834,-41.4
ppo,1,1835,-10.0
ppo,1,1836,-10.0
ppo,1,1837,-36.3
ppo,1,1842,-10.0
ppo,1,1843,-10.0
ppo,1,1844,-68.1
ppo,1,1846,-10.0
ppo,1,1848,-10.0
ppo,1,1849,-41.1
ppo,1,1850,-10.0
ppo,1,1851,-69.6
ppo,1,1853,-10.0
ppo,1,1854,-32.1
ppo,1,1856,-47.4
ppo,1,1857,-10.0
ppo,1,1858,-47.4
ppo,1,1859,-42.6
ppo,1,1860,-10.0
ppo,1,1861,-54.0
ppo,1,1863,-33.3
ppo,1,1865,-10.0
ppo,1,1867,-39.9
ppo,1,1868,-10.0
ppo,1,1870,-10.0
ppo,1,1871,-10.0
ppo,1,1872,-10.0
ppo,1,1873,-30.9
ppo,1,1875,-10.0
ppo,1,1881,-10.0
ppo,1,1882,-10.0
ppo,1,1884,-31.2
ppo,1,1885,-32.1
ppo,1,1886,-38.4
ppo,1,1888,-53.7
ppo,1,1889,-48.9
ppo,1,1890,-10.0
ppo,1,1891,-10.0
ppo,1,1893,-45.0
ppo,1,1894,-10.0
ppo,1,1895,-44.1
ppo,1,1897,-48.3
ppo,1,1899,-10.0
ppo,1,1900,-51.3
ppo,1,1901,-10.0
ppo,1,1904,-10.0
ppo,1,1905,-10.0
ppo,1,1906,-10.0
ppo,1,1910,-43.8
ppo,1,1912,-10.0
ppo,1,1913,-10.0
ppo,1,1914,-49.8
ppo,1,1915,-10.0
ppo,1,1917,-53.4
ppo,1,1918,-10.0
ppo,1,1919,-69.6
ppo,1,1920,-42.9
ppo,1,1921,-72.6
ppo,1,1922,-35.7
ppo,1,1923,-78.6
ppo,1,1925,-42.9
ppo,1,1926,-62.1
ppo,1,1927,-40.2
ppo,1,1930,-10.0
ppo,1,1931,-30.9
ppo,1,1932,-38.4
ppo,1,1933,-10.0
ppo,1,1934,-35.7
ppo,1,1935,-10.0
ppo,1,1936,-44.4
ppo,1,1937,-44.4
ppo,1,1938,-10.0
ppo,1,1939,-10.0
ppo,1,1941,-33.9
ppo,1,1943,-10.0
ppo,1,1946,-53.1
ppo,1,1947,-56.7
ppo,1,1948,-10.0
ppo,1,1949,-28.8
ppo,1,1950,-31.5
ppo,1,1952,-10.0
ppo,1,1953,-10.0
ppo,1,1954,-10.0
ppo,1,1957,-10.0
ppo,1,1958,-10.0
ppo,1,1959,-10.0
ppo,1,1960,-10.0
ppo,1,1961,-10.0
ppo,1,1962,-10.0
ppo,1,1964,-30.6
ppo,1,1966,-61.8
ppo,1,1969,-41.7
ppo,1,1970,-10.0
ppo,1,1972,-10.0
ppo,1,1975,-10.0
ppo,1,1976,-38.1
ppo,1,1978,-10.0
ppo,1,1979,-49.8
ppo,1,1980,-53.7
ppo,1,1982,-10.0
ppo,1,1983,-42.9
ppo,1,1986,-10.0
ppo,1,1989,-84.9
ppo,1,1990,-25.8
ppo,1,1991,-10.0
ppo,1,1992,-42.9
ppo,1,1995,-10.0
ppo,1,1996,-10.0
ppo,1,1997,-10.0
ppo,1,1998,-10.0
ppo,1,2002,-37.8
ppo,1,2006,-43.8
ppo,1,2011,-48.0
ppo,1,2012,-56.7
ppo,1,2013,-10.0
ppo,1,2014,-10.0
ppo,1,2015,-42.6
ppo,1,2016,-10.0
ppo,1,2017,-10.0
ppo,1,2018,-10.0
ppo,1,2019,-10.0
ppo,1,2021,-53.1
ppo,1,2022,-42.3
ppo,1,2024,-10.0
ppo,1,2028,-10.0
ppo,1,2030,-10.0
ppo,1,2031,-10.0
ppo,1,2032,-48.6
ppo,1,2033,-10.0
ppo,1,2034,-48.6
ppo,1,2035,-32.1
ppo,1,2037,-10.0
ppo,1,2038,-34.5
ppo,1,2039,-54.0
ppo,1,2040,-10.0
ppo,1,2041,-10.0
ppo,1,2043,-10.0
ppo,1,2044,-10.0
ppo,1,2045,-45.3
ppo,1,2046,-69.6
ppo,1,2047,-10.0
ppo,1,2049,-10.0
ppo,1,2050,-10.0
ppo,1,2051,-93.3
ppo,1,2054,-10.0
ppo,1,2055,-10.0
ppo,1,2057,-34.8
ppo,1,2059,-10.0
ppo,1,2060,-10.0
ppo,1,2061,-45.3
ppo,1,2062,-10.0
ppo,1,2063,-62.1
ppo,1,2064,-10.0
ppo,1,2067,-60.9
ppo,1,2068,-10.0
ppo,1,2069,-10.0
ppo,1,2070,-38.1
ppo,1,2074,-10.0
ppo,1,2075,-10.0
ppo,1,2076,-10.0
ppo,1,2077,-10.0
ppo,1,2079,-10.0
ppo,1,2080,-39.0
ppo,1,2081,-10.0
ppo,1,2083,-10.0
ppo,1,2084,-10.0
ppo,1,2085,-10.0
ppo,1,2086,-10.0
ppo,1,2087,-10.0
ppo,1,2089,-10.0
ppo,1,2091,-10.0
ppo,1,2093,-10.0
ppo,1,2095,-10.0
ppo,1,2096,-10.0
ppo,1,2097,-10.0
ppo,1,2098,-10.0
ppo,1,2099,-41.4
ppo,1,2100,-47.4
ppo,1,2101,-65.4
ppo,1,2102,-10.0
ppo,1,2104,-37.8
ppo,1,2105,-10.0
ppo,1,2106,-10.0
ppo,1,2108,-10.0
ppo,1,2110,-10.0
ppo,1,2111,-10.0
ppo,1,2115,-10.0
ppo,1,2119,-10.0
ppo,1,2120,-10.0
ppo,1,2123,-10.0
ppo,1,2124,-10.0
ppo,1,2125,-10.0
ppo,1,2126,-35.7
ppo,1,2127,-30.9
ppo,1,2128,-10.0
ppo,1,2129,-65.4
ppo,1,2130,-23.1
ppo,1,2131,-48.6
ppo,1,2132,-10.0
ppo,1,2133,-10.0
ppo,1,2135,-10.0
ppo,1,2136,-10.0
ppo,1,2139,-10.0
ppo,1,2140,-10.0
ppo,1,2141,-10.0
ppo,1,2143,-10.0
ppo,1,2144,-48.9
ppo,1,2146,-10.0
ppo,1,2147,-93.3
ppo,1,2148,-47.7
ppo,1,2149,-10.0
ppo,1,2151,-10.0
ppo,1,2152,-10.0
ppo,1,2153,-42.6
ppo,1,2155,-10.0
ppo,1,2160,-77.4
ppo,1,2162,-10.0
ppo,1,2163,-10.0
ppo,1,2164,-10.0
ppo,1,2168,-10.0
ppo,1,2169,-10.0
ppo,1,2170,-40.2
ppo,1,2172,-10.0
ppo,1,2173,-10.0
ppo,1,2174,-10.0
ppo,1,2175,-10.0
ppo,1,2177,-10.0
ppo,1,2178,-10.0
ppo,1,2179,-10.0
ppo,1,2180,-10.0
ppo,1,2181,-10.0
ppo,1,2183,-10.0
ppo,1,2184,-43.2
ppo,1,2188,-10.0
ppo,1,2190,-10.0
ppo,1,2192,-10.0
ppo,1,2195,-10.0
ppo,1,2199,-10.0
ppo,1,2201,-10.0
ppo,1,2203,-49.2
ppo,1,2205,-56.4
ppo,1,2206,-45.3
ppo,1,2208,-10.0
ppo,1,2211,-10.0
ppo,1,2212,-10.0
ppo,1,2213,-10.0
ppo,1,2214,-54.0
ppo,1,2216,-10.0
ppo,1,2217,-10.0
ppo,1,2219,-53.1
ppo,1,2224,-10.0
ppo,1,2228,-10.0
ppo,1,2229,-10.0
ppo,1,2231,-38.7
ppo,1,2235,-10.0
ppo,1,2236,-10.0
ppo,1,2237,-10.0
ppo,1,2238,-10.0
ppo,1,2240,-10.0
ppo,1,2241,-36.3
ppo,1,2242,-10.0
ppo,1,2243,-44.1
ppo,1,2244,-10.0
ppo,1,2246,-54.6
ppo,1,2247,-10.0
ppo,1,2248,-10.0
ppo,1,2249,-10.0
ppo,1,2250,-10.0
ppo,1,2251,-48.6
ppo,1,2253,-10.0
ppo,1,2254,-10.0
ppo,1,2257,-10.0
ppo,1,2260,-10.0
ppo,1,2261,-10.0
ppo,1,2263,-30.9
ppo,1,2266,-10.0
ppo,1,2267,-65.4
ppo,1,2269,-44.1
ppo,1,2274,-10.0
ppo,1,2275,-32.1
ppo,1,2276,-10.0
ppo,1,2277,-38.7
ppo,1,2278,-56.7
ppo,1,2279,-78.6
ppo,1,2280,-10.0
ppo,1,2281,-39.0
ppo,1,2283,-10.0
ppo,1,2284,-10.0
ppo,1,2288,-10.0
ppo,1,2290,-42.9
ppo,1,2291,-10.0
ppo,1,2292,-10.0
ppo,1,2293,-31.2
ppo,1,2297,-10.0
ppo,1,2298,-29.7
ppo,1,2299,-10.0
ppo,1,2300,-10.0
ppo,1,2302,-69.3
ppo,1,2304,-10.0
ppo,1,2305,-10.0
ppo,1,2306,-10.0
ppo,1,2310,-10.0
ppo,1,2311,-46.8
ppo,1,2312,-41.1
ppo,1,2314,-31.2
ppo,1,2315,-10.0
ppo,1,2316,-10.0
ppo,1,2317,-67.5
ppo,1,2318,-30.9
ppo,1,2319,-93.3
ppo,1,2320,-25.2
ppo,1,2323,-33.0
ppo,1,2325,-10.0
ppo,1,2326,-10.0
ppo,1,2328,-10.0
ppo,1,2329,-10.0
